feature_block,method,cluster_label,row_count,row_fraction,service_degraded_mean,service_degraded_median,signal_strength_dbm_mean,signal_strength_dbm_median,download_speed_mbps_mean,download_speed_mbps_median,upload_speed_mbps_mean,upload_speed_mbps_median,latency_ms_mean,latency_ms_median,jitter_ms_mean,jitter_ms_median,ping_ms_mean,ping_ms_median,throughput_satisfaction_ratio_mean,throughput_satisfaction_ratio_median,downlink_shortfall_fraction_mean,downlink_shortfall_fraction_median,offered_downlink_mbps_mean,offered_downlink_mbps_median,offered_upload_mbps_mean,offered_upload_mbps_median,link_capacity_downlink_mbps_mean,link_capacity_downlink_mbps_median,distance_to_tower_km_mean,distance_to_tower_km_median,distance_2d_m_mean,distance_2d_m_median,path_loss_db_mean,path_loss_db_median,contextual_penalty_db_mean,contextual_penalty_db_median,interval_handover_count_mean,interval_handover_count_median,activity_factor_mean,activity_factor_median,data_usage_mb_mean,data_usage_mb_median,network_type_mode,network_type_mode_fraction,infrastructure_profile_mode,infrastructure_profile_mode_fraction,band_mode,band_mode_fraction,app_type_mode,app_type_mode_fraction,movement_speed_mode,movement_speed_mode_fraction,weather_mode,weather_mode_fraction,obstruction_level_mode,obstruction_level_mode_fraction,congestion_level_mode,congestion_level_mode_fraction,tower_load_mode,tower_load_mode_fraction,time_of_day_bin_mode,time_of_day_bin_mode_fraction
reduced_context,kmeans,0,16181,0.32362,0.10846054013966998,0.0,-77.1534521970212,-79.14,127.49654038687349,84.13,13.736512576478585,3.33,56.88604288980904,53.47,0.11832396020023486,0.09,56.89436375996539,53.4,0.8355642775909901,0.9462154007608552,0.17046807127067284,0.0537845992391448,222.3149137877758,100.4,18.17083678388233,3.62,328.31568135467523,299.93,0.3453702490575366,0.29,345.3694870527161,290.0,110.5572096903776,112.62,10.325443421296582,8.0,0.5592979420307769,0.0,0.10087664544836536,0.101,96.40857363574563,61.11,5G SA,0.4363141956615784,Nominal,0.7395711019096471,n78,0.3360731722390458,Streaming,0.2901551202027069,Static,0.5376676348804154,Clear,0.7407453185835239,Low,0.5328471664297633,Medium,0.47011927569371487,Light,0.5372968296149805,night,0.27723873679006245
reduced_context,kmeans,1,33819,0.67638,0.697921286850587,1.0,-106.84207220793046,-105.77,21.736919483130784,8.59,2.973988881989414,0.68,169.7821082823265,153.69,0.3865483899583075,0.3,169.79956237617907,153.9,0.41557218492390124,0.2204624643649033,0.5868672477454746,0.7795375356350966,160.5422002424673,60.04,13.528097814837812,2.15,43.496535970903935,15.61,0.7670052928826991,0.66,767.0056332239274,660.0,135.83611461013038,136.24,15.063189331440906,12.0,0.6003725716313315,0.0,0.09949963038528639,0.1,15.88457346462048,6.17,5G NSA,0.3812649693959017,Nominal,0.7579467163428841,LTE_Anchor,0.29643100032526093,Call,0.2636683521097608,Static,0.4889559123569591,Clear,0.685236109879062,Medium,0.41535823058044297,High,0.42139034270676246,Light,0.4850232118040155,morning,0.2621011857240013
